time,discharge
2015-06-03 23:00:00,386.325
2015-06-03 23:15:00,387.13
2015-06-03 23:30:00,382.713
2015-06-03 23:45:00,391.978
2015-06-04 00:00:00,392.384
2015-06-04 00:15:00,395.636
2015-06-04 00:30:00,414.197
2015-06-04 00:45:00,421.327
2015-06-04 01:00:00,415.451
2015-06-04 01:15:00,420.906
2015-06-04 01:30:00,434.923
2015-06-04 01:45:00,456.186
2015-06-04 02:00:00,471.702
2015-06-04 02:15:00,482.046
2015-06-04 02:30:00,498.014
2015-06-04 02:45:00,499.396
2015-06-04 03:00:00,518.005
2015-06-04 03:15:00,534.58
2015-06-04 03:30:00,532.672
2015-06-04 03:45:00,538.886
2015-06-04 04:00:00,552.884
2015-06-04 04:15:00,562.646
2015-06-04 04:30:00,569.039
2015-06-04 04:45:00,576.462
2015-06-04 05:00:00,572.992
2015-06-04 05:15:00,585.936
2015-06-04 05:30:00,594.48
2015-06-04 05:45:00,585.936
2015-06-04 06:00:00,592.968
2015-06-04 06:15:00,589.446
2015-06-04 06:30:00,590.451
2015-06-04 06:45:00,593.976
2015-06-04 07:00:00,587.94
2015-06-04 07:15:00,604.105
2015-06-04 07:30:00,597.511
2015-06-04 07:45:00,586.938
2015-06-04 08:00:00,592.464
2015-06-04 08:15:00,585.936
2015-06-04 08:30:00,581.937
2015-06-04 08:45:00,590.451
2015-06-04 09:00:00,596.5
2015-06-04 09:15:00,593.472
2015-06-04 09:30:00,599.029
2015-06-04 09:45:00,589.949
2015-06-04 10:00:00,595.995
2015-06-04 10:15:00,590.954
2015-06-04 10:30:00,592.968
2015-06-04 10:45:00,597.511
2015-06-04 11:00:00,600.043
2015-06-04 11:15:00,598.017
2015-06-04 11:30:00,608.182
2015-06-04 11:45:00,600.043
2015-06-04 12:00:00,603.088
2015-06-04 12:15:00,614.836
2015-06-04 12:30:00,611.76
2015-06-04 12:45:00,617.406
2015-06-04 13:00:00,618.95
2015-06-04 13:15:00,638.683
2015-06-04 13:30:00,631.376
2015-06-04 13:45:00,637.637
2015-06-04 14:00:00,661.397
2015-06-04 14:15:00,650.782
2015-06-04 14:30:00,664.598
2015-06-04 14:45:00,666.737
2015-06-04 15:00:00,666.202
2015-06-04 15:15:00,669.952
2015-06-04 15:30:00,677.485
2015-06-04 15:45:00,676.945
2015-06-04 16:00:00,683.433
2015-06-04 16:15:00,682.35
2015-06-04 16:30:00,682.35
2015-06-04 16:45:00,688.32
2015-06-04 17:00:00,694.317
2015-06-04 17:15:00,686.146
2015-06-04 17:30:00,685.603
2015-06-04 17:45:00,686.146
2015-06-04 18:00:00,688.32
2015-06-04 18:15:00,684.518
2015-06-04 18:30:00,699.792
2015-06-04 18:45:00,691.043
2015-06-04 19:00:00,698.147
2015-06-04 19:15:00,703.087
2015-06-04 19:30:00,695.41
2015-06-04 19:45:00,699.792
2015-06-04 20:00:00,703.637
2015-06-04 20:15:00,710.807
2015-06-04 20:30:00,715.793
2015-06-04 20:45:00,723.026
2015-06-04 21:00:00,744.948
2015-06-04 21:15:00,738.167
2015-06-04 21:30:00,752.898
2015-06-04 21:45:00,767.778
2015-06-04 22:00:00,754.607
2015-06-04 22:15:00,758.604
2015-06-04 22:30:00,763.757
2015-06-04 22:45:00,766.053
2015-06-04 23:00:00,776.429
2015-06-04 23:15:00,779.324
2015-06-04 23:30:00,766.628
2015-06-04 23:45:00,770.08
2015-06-05 00:00:00,784.548
2015-06-05 00:15:00,792.126
2015-06-05 00:30:00,820.426
2015-06-05 00:45:00,814.488
2015-06-05 01:00:00,834.164
2015-06-05 01:15:00,839.571
2015-06-05 01:30:00,844.996
2015-06-05 01:45:00,864.428
2015-06-05 02:00:00,877.302
2015-06-05 02:15:00,871.773
2015-06-05 02:30:00,878.533
2015-06-05 02:45:00,879.765
2015-06-05 03:00:00,889.652
2015-06-05 03:15:00,901.465
2015-06-05 03:30:00,885.938
2015-06-05 03:45:00,892.753
2015-06-05 04:00:00,889.652
2015-06-05 04:15:00,895.859
2015-06-05 04:30:00,908.966
2015-06-05 04:45:00,884.084
2015-06-05 05:00:00,892.753
2015-06-05 05:15:00,876.072
2015-06-05 05:30:00,862.597
2015-06-05 05:45:00,874.228
2015-06-05 06:00:00,887.175
2015-06-05 06:15:00,867.485
2015-06-05 06:30:00,874.228
2015-06-05 06:45:00,866.262
2015-06-05 07:00:00,885.319
2015-06-05 07:15:00,880.381
2015-06-05 07:30:00,844.996
2015-06-05 07:45:00,852.257
2015-06-05 08:00:00,860.159
2015-06-05 08:15:00,863.818
2015-06-05 08:30:00,868.097
2015-06-05 08:45:00,857.115
2015-06-05 09:00:00,841.378
2015-06-05 09:15:00,866.262
2015-06-05 09:30:00,844.996
2015-06-05 09:45:00,871.773
2015-06-05 10:00:00,856.507
2015-06-05 10:15:00,868.709
2015-06-05 10:30:00,874.228
2015-06-05 10:45:00,863.207
2015-06-05 11:00:00,843.186
2015-06-05 11:15:00,862.597
2015-06-05 11:30:00,871.16
2015-06-05 11:45:00,871.773
2015-06-05 12:00:00,849.833
2015-06-05 12:15:00,883.466
2015-06-05 12:30:00,837.166
2015-06-05 12:45:00,886.556
2015-06-05 13:00:00,860.159
2015-06-05 13:15:00,863.207
2015-06-05 13:30:00,868.097
2015-06-05 13:45:00,846.809
2015-06-05 14:00:00,840.775
2015-06-05 14:15:00,858.332
2015-06-05 14:30:00,847.413
2015-06-05 14:45:00,832.365
2015-06-05 15:00:00,857.723
2015-06-05 15:15:00,838.97
2015-06-05 15:30:00,829.372
2015-06-05 15:45:00,838.368
2015-06-05 16:00:00,851.045
2015-06-05 16:15:00,838.368
2015-06-05 16:30:00,834.164
2015-06-05 16:45:00,849.833
2015-06-05 17:00:00,828.177
2015-06-05 17:15:00,845.6
2015-06-05 17:30:00,844.996
2015-06-05 17:45:00,837.767
2015-06-05 18:00:00,858.332
2015-06-05 18:15:00,834.764
2015-06-05 18:30:00,837.767
2015-06-05 18:45:00,843.789
2015-06-05 19:00:00,835.364
2015-06-05 19:15:00,843.789
2015-06-05 19:30:00,851.651
2015-06-05 19:45:00,848.623
2015-06-05 20:00:00,849.833
2015-06-05 20:15:00,852.864
2015-06-05 20:30:00,835.964
2015-06-05 20:45:00,850.439
2015-06-05 21:00:00,832.965
2015-06-05 21:15:00,826.385
2015-06-05 21:30:00,860.768
2015-06-05 21:45:00,846.809
2015-06-05 22:00:00,846.204
2015-06-05 22:15:00,858.332
2015-06-05 22:30:00,855.899
2015-06-05 22:45:00,844.996
2015-06-05 23:00:00,843.789
2015-06-05 23:15:00,847.413
2015-06-05 23:30:00,829.971
2015-06-05 23:45:00,865.039
2015-06-06 00:00:00,880.998
2015-06-06 00:15:00,868.709
2015-06-06 00:30:00,852.864
2015-06-06 00:45:00,857.723
2015-06-06 01:00:00,893.995
2015-06-06 01:15:00,888.413
2015-06-06 01:30:00,889.032
2015-06-06 01:45:00,909.592
2015-06-06 02:00:00,913.984
2015-06-06 02:15:00,917.757
2015-06-06 02:30:00,929.756
2015-06-06 02:45:00,929.122
2015-06-06 03:00:00,934.196
2015-06-06 03:15:00,930.389
2015-06-06 03:30:00,957.843
2015-06-06 03:45:00,924.062
2015-06-06 04:00:00,946.302
2015-06-06 04:15:00,936.738
2015-06-06 04:30:00,961.706
2015-06-06 04:45:00,966.868
2015-06-06 05:00:00,967.515
2015-06-06 05:15:00,971.397
2015-06-06 05:30:00,957.843
2015-06-06 05:45:00,963.64
2015-06-06 06:00:00,961.706
2015-06-06 06:15:00,993.543
2015-06-06 06:30:00,973.989
2015-06-06 06:45:00,993.543
2015-06-06 07:00:00,997.478
2015-06-06 07:15:00,990.925
2015-06-06 07:30:00,990.925
2015-06-06 07:45:00,988.963
2015-06-06 08:00:00,987.657
2015-06-06 08:15:00,986.351
2015-06-06 08:30:00,977.885
2015-06-06 08:45:00,977.235
2015-06-06 09:00:00,967.515
2015-06-06 09:15:00,964.286
2015-06-06 09:30:00,989.617
2015-06-06 09:45:00,983.742
2015-06-06 10:00:00,991.579
2015-06-06 10:15:00,955.273
2015-06-06 10:30:00,972.693
2015-06-06 10:45:00,948.861
2015-06-06 11:00:00,952.064
2015-06-06 11:15:00,951.423
2015-06-06 11:30:00,962.995
2015-06-06 11:45:00,1002.08
2015-06-06 12:00:00,983.09
2015-06-06 12:15:00,959.774
2015-06-06 12:30:00,980.486
2015-06-06 12:45:00,975.287
2015-06-06 13:00:00,975.936
2015-06-06 13:15:00,965.577
2015-06-06 13:30:00,953.989
2015-06-06 13:45:00,945.663
2015-06-06 14:00:00,936.738
2015-06-06 14:15:00,946.302
2015-06-06 14:30:00,931.023
2015-06-06 14:45:00,935.467
2015-06-06 15:00:00,915.241
2015-06-06 15:15:00,932.926
2015-06-06 15:30:00,908.34
2015-06-06 15:45:00,897.103
2015-06-06 16:00:00,905.837
2015-06-06 16:15:00,893.995
2015-06-06 16:30:00,908.966
2015-06-06 16:45:00,899.594
2015-06-06 17:00:00,900.217
2015-06-06 17:15:00,881.614
2015-06-06 17:30:00,889.652
2015-06-06 17:45:00,906.462
2015-06-06 18:00:00,904.586
2015-06-06 18:15:00,911.473
2015-06-06 18:30:00,900.217
2015-06-06 18:45:00,902.089
2015-06-06 19:00:00,910.219
2015-06-06 19:15:00,880.998
2015-06-06 19:30:00,902.713
2015-06-06 19:45:00,905.211
2015-06-06 20:00:00,902.089
2015-06-06 20:15:00,881.614
2015-06-06 20:30:00,890.891
2015-06-06 20:45:00,902.089
2015-06-06 21:00:00,890.271
2015-06-06 21:15:00,906.462
2015-06-06 21:30:00,898.348
2015-06-06 21:45:00,903.962
2015-06-06 22:00:00,892.132
2015-06-06 22:15:00,921.538
2015-06-06 22:30:00,907.714
2015-06-06 22:45:00,919.016
2015-06-06 23:00:00,920.907
2015-06-06 23:15:00,903.962
2015-06-06 23:30:00,938.647
2015-06-06 23:45:00,929.756
2015-06-07 00:00:00,922.168
2015-06-07 00:15:00,912.101
2015-06-07 00:30:00,924.062
2015-06-07 00:45:00,933.561
2015-06-07 01:00:00,938.647
2015-06-07 01:15:00,938.647
2015-06-07 01:30:00,957.2
2015-06-07 01:45:00,968.161
2015-06-07 02:00:00,968.161
2015-06-07 02:15:00,954.63
2015-06-07 02:30:00,955.915
2015-06-07 02:45:00,973.989
2015-06-07 03:00:00,946.942
2015-06-07 03:15:00,959.13
2015-06-07 03:30:00,952.705
2015-06-07 03:45:00,937.374
2015-06-07 04:00:00,944.385
2015-06-07 04:15:00,954.63
2015-06-07 04:30:00,957.2
2015-06-07 04:45:00,924.694
2015-06-07 05:00:00,952.705
2015-06-07 05:15:00,951.423
2015-06-07 05:30:00,955.273
2015-06-07 05:45:00,939.284
2015-06-07 06:00:00,936.738
2015-06-07 06:15:00,929.756
2015-06-07 06:30:00,944.385
2015-06-07 06:45:00,932.926
2015-06-07 07:00:00,936.738
2015-06-07 07:15:00,910.219
2015-06-07 07:30:00,932.292
2015-06-07 07:45:00,920.276
2015-06-07 08:00:00,908.966
2015-06-07 08:15:00,919.016
2015-06-07 08:30:00,903.962
2015-06-07 08:45:00,907.088
2015-06-07 09:00:00,906.462
2015-06-07 09:15:00,912.101
2015-06-07 09:30:00,897.103
2015-06-07 09:45:00,914.612
2015-06-07 10:00:00,891.512
2015-06-07 10:15:00,909.592
2015-06-07 10:30:00,895.237
2015-06-07 10:45:00,880.998
2015-06-07 11:00:00,883.466
2015-06-07 11:15:00,877.917
2015-06-07 11:30:00,895.237
2015-06-07 11:45:00,905.211
2015-06-07 12:00:00,891.512
2015-06-07 12:15:00,893.995
2015-06-07 12:30:00,908.34
2015-06-07 12:45:00,922.799
2015-06-07 13:00:00,907.714
2015-06-07 13:15:00,893.374
2015-06-07 13:30:00,917.757
2015-06-07 13:45:00,913.984
2015-06-07 14:00:00,893.374
2015-06-07 14:15:00,903.337
2015-06-07 14:30:00,933.561
2015-06-07 14:45:00,895.237
2015-06-07 15:00:00,920.907
2015-06-07 15:15:00,882.231
2015-06-07 15:30:00,920.907
2015-06-07 15:45:00,910.219
2015-06-07 16:00:00,906.462
2015-06-07 16:15:00,930.389
2015-06-07 16:30:00,909.592
2015-06-07 16:45:00,916.498
2015-06-07 17:00:00,952.064
2015-06-07 17:15:00,962.351
2015-06-07 17:30:00,938.011
2015-06-07 17:45:00,957.843
2015-06-07 18:00:00,953.347
2015-06-07 18:15:00,922.799
2015-06-07 18:30:00,943.109
2015-06-07 18:45:00,943.109
2015-06-07 19:00:00,946.302
2015-06-07 19:15:00,945.663
2015-06-07 19:30:00,943.109
2015-06-07 19:45:00,944.385
2015-06-07 20:00:00,940.558
2015-06-07 20:15:00,938.011
2015-06-07 20:30:00,939.921
2015-06-07 20:45:00,943.109
2015-06-07 21:00:00,945.663
2015-06-07 21:15:00,925.958
2015-06-07 21:30:00,941.833
2015-06-07 21:45:00,943.747
2015-06-07 22:00:00,916.498
2015-06-07 22:15:00,903.962
2015-06-07 22:30:00,938.647
2015-06-07 22:45:00,923.431
2015-06-07 23:00:00,910.219
2015-06-07 23:15:00,910.219
2015-06-07 23:30:00,938.647
2015-06-07 23:45:00,902.713
2015-06-08 00:00:00,888.413
2015-06-08 00:15:00,904.586
2015-06-08 00:30:00,900.841
2015-06-08 00:45:00,910.219
2015-06-08 01:00:00,882.231
2015-06-08 01:15:00,893.995
2015-06-08 01:30:00,903.337
2015-06-08 01:45:00,877.302
2015-06-08 02:00:00,898.348
2015-06-08 02:15:00,898.348
2015-06-08 02:30:00,862.597
2015-06-08 02:45:00,859.549
2015-06-08 03:00:00,860.159
2015-06-08 03:15:00,876.072
2015-06-08 03:30:00,879.149
2015-06-08 03:45:00,897.726
2015-06-08 04:00:00,853.47
2015-06-08 04:15:00,868.709
2015-06-08 04:30:00,879.765
2015-06-08 04:45:00,872.386
2015-06-08 05:00:00,872.386
2015-06-08 05:15:00,872.386
2015-06-08 05:30:00,896.481
2015-06-08 05:45:00,875.457
2015-06-08 06:00:00,910.846
2015-06-08 06:15:00,877.917
2015-06-08 06:30:00,897.103
2015-06-08 06:45:00,879.765
2015-06-08 07:00:00,866.873
2015-06-08 07:15:00,855.292
2015-06-08 07:30:00,864.428
2015-06-08 07:45:00,852.257
2015-06-08 08:00:00,857.115
2015-06-08 08:15:00,867.485
2015-06-08 08:30:00,863.818
2015-06-08 08:45:00,855.292
2015-06-08 09:00:00,865.65
2015-06-08 09:15:00,842.583
2015-06-08 09:30:00,848.623
2015-06-08 09:45:00,855.292
2015-06-08 10:00:00,874.842
2015-06-08 10:15:00,854.684
2015-06-08 10:30:00,838.97
2015-06-08 10:45:00,865.65
2015-06-08 11:00:00,873.0
2015-06-08 11:15:00,837.767
2015-06-08 11:30:00,885.319
2015-06-08 11:45:00,863.818
2015-06-08 12:00:00,909.592
2015-06-08 12:15:00,881.614
2015-06-08 12:30:00,878.533
2015-06-08 12:45:00,911.473
2015-06-08 13:00:00,920.276
2015-06-08 13:15:00,913.356
2015-06-08 13:30:00,919.016
2015-06-08 13:45:00,920.276
2015-06-08 14:00:00,917.128
2015-06-08 14:15:00,950.141
2015-06-08 14:30:00,936.102
2015-06-08 14:45:00,939.921
2015-06-08 15:00:00,945.024
2015-06-08 15:15:00,941.195
2015-06-08 15:30:00,919.016
2015-06-08 15:45:00,915.87
2015-06-08 16:00:00,893.995
2015-06-08 16:15:00,876.072
2015-06-08 16:30:00,867.485
2015-06-08 16:45:00,872.386
2015-06-08 17:00:00,866.873
2015-06-08 17:15:00,840.775
2015-06-08 17:30:00,829.971
2015-06-08 17:45:00,812.12
2015-06-08 18:00:00,810.936
2015-06-08 18:15:00,789.791
2015-06-08 18:30:00,796.222
2015-06-08 18:45:00,787.459
2015-06-08 19:00:00,788.041
2015-06-08 19:15:00,781.064
2015-06-08 19:30:00,781.064
2015-06-08 19:45:00,789.207
2015-06-08 20:00:00,799.154
2015-06-08 20:15:00,813.896
2015-06-08 20:30:00,795.051
2015-06-08 20:45:00,788.041
2015-06-08 21:00:00,805.623
2015-06-08 21:15:00,791.542
2015-06-08 21:30:00,807.393
2015-06-08 21:45:00,807.393
2015-06-08 22:00:00,825.788
2015-06-08 22:15:00,819.831
2015-06-08 22:30:00,851.045
2015-06-08 22:45:00,858.332
2015-06-08 23:00:00,854.684
2015-06-08 23:15:00,879.149
2015-06-08 23:30:00,889.032
2015-06-08 23:45:00,910.846
2015-06-09 00:00:00,902.089
2015-06-09 00:15:00,938.647
2015-06-09 00:30:00,929.122
2015-06-09 00:45:00,939.284
2015-06-09 01:00:00,929.756
2015-06-09 01:15:00,922.799
2015-06-09 01:30:00,952.064
2015-06-09 01:45:00,952.705
2015-06-09 02:00:00,952.064
2015-06-09 02:15:00,946.942
2015-06-09 02:30:00,964.931
2015-06-09 02:45:00,955.915
2015-06-09 03:00:00,957.2
2015-06-09 03:15:00,944.385
2015-06-09 03:30:00,949.501
2015-06-09 03:45:00,972.045
2015-06-09 04:00:00,952.705
2015-06-09 04:15:00,928.489
2015-06-09 04:30:00,952.064
2015-06-09 04:45:00,943.747
2015-06-09 05:00:00,947.581
2015-06-09 05:15:00,952.705
2015-06-09 05:30:00,943.109
2015-06-09 05:45:00,962.351
2015-06-09 06:00:00,954.63
2015-06-09 06:15:00,960.418
2015-06-09 06:30:00,952.705
2015-06-09 06:45:00,957.2
2015-06-09 07:00:00,950.782
2015-06-09 07:15:00,941.195
2015-06-09 07:30:00,950.782
2015-06-09 07:45:00,946.302
2015-06-09 08:00:00,938.011
2015-06-09 08:15:00,933.561
2015-06-09 08:30:00,932.292
2015-06-09 08:45:00,931.657
2015-06-09 09:00:00,917.128
2015-06-09 09:15:00,917.757
2015-06-09 09:30:00,892.753
2015-06-09 09:45:00,905.837
2015-06-09 10:00:00,895.237
2015-06-09 10:15:00,885.319
2015-06-09 10:30:00,854.077
2015-06-09 10:45:00,848.018
2015-06-09 11:00:00,842.583
2015-06-09 11:15:00,841.378
2015-06-09 11:30:00,857.115
2015-06-09 11:45:00,852.864
2015-06-09 12:00:00,854.684
2015-06-09 12:15:00,845.6
2015-06-09 12:30:00,840.173
2015-06-09 12:45:00,864.428
2015-06-09 13:00:00,882.849
2015-06-09 13:15:00,870.547
2015-06-09 13:30:00,862.597
2015-06-09 13:45:00,881.614
2015-06-09 14:00:00,880.381
2015-06-09 14:15:00,868.709
2015-06-09 14:30:00,877.302
2015-06-09 14:45:00,878.533
2015-06-09 15:00:00,875.457
2015-06-09 15:15:00,877.302
2015-06-09 15:30:00,895.237
2015-06-09 15:45:00,871.16
2015-06-09 16:00:00,892.753
2015-06-09 16:15:00,913.356
2015-06-09 16:30:00,898.348
2015-06-09 16:45:00,900.217
2015-06-09 17:00:00,895.237
2015-06-09 17:15:00,871.16
2015-06-09 17:30:00,897.103
2015-06-09 17:45:00,903.337
2015-06-09 18:00:00,893.995
2015-06-09 18:15:00,889.032
2015-06-09 18:30:00,912.101
2015-06-09 18:45:00,926.591
2015-06-09 19:00:00,939.284
2015-06-09 19:15:00,927.856
2015-06-09 19:30:00,937.374
2015-06-09 19:45:00,951.423
2015-06-09 20:00:00,950.141
2015-06-09 20:15:00,955.273
2015-06-09 20:30:00,945.024
2015-06-09 20:45:00,968.161
2015-06-09 21:00:00,927.223
2015-06-09 21:15:00,930.389
2015-06-09 21:30:00,938.647
2015-06-09 21:45:00,936.102
2015-06-09 22:00:00,905.837
2015-06-09 22:15:00,884.701
2015-06-09 22:30:00,885.938
2015-06-09 22:45:00,895.237
2015-06-09 23:00:00,884.701
2015-06-09 23:15:00,891.512
2015-06-09 23:30:00,876.687
2015-06-09 23:45:00,879.765
2015-06-10 00:00:00,895.237
2015-06-10 00:15:00,927.856
2015-06-10 00:30:00,950.141
2015-06-10 00:45:00,955.915
2015-06-10 01:00:00,988.31
2015-06-10 01:15:00,1012.63
2015-06-10 01:30:00,1003.39
2015-06-10 01:45:00,1023.24
2015-06-10 02:00:00,1037.25
2015-06-10 02:15:00,1052.7
2015-06-10 02:30:00,1068.27
2015-06-10 02:45:00,1058.78
2015-06-10 03:00:00,1086.0
2015-06-10 03:15:00,1060.13
2015-06-10 03:30:00,1068.27
2015-06-10 03:45:00,1102.5
2015-06-10 04:00:00,1075.07
2015-06-10 04:15:00,1109.41
2015-06-10 04:30:00,1112.18
2015-06-10 04:45:00,1103.88
2015-06-10 05:00:00,1114.95
2015-06-10 05:15:00,1115.65
2015-06-10 05:30:00,1109.41
2015-06-10 05:45:00,1118.43
2015-06-10 06:00:00,1140.78
2015-06-10 06:15:00,1123.3
2015-06-10 06:30:00,1126.08
2015-06-10 06:45:00,1114.95
2015-06-10 07:00:00,1130.97
2015-06-10 07:15:00,1123.99
2015-06-10 07:30:00,1122.6
2015-06-10 07:45:00,1124.69
2015-06-10 08:00:00,1126.78
2015-06-10 08:15:00,1130.27
2015-06-10 08:30:00,1117.04
2015-06-10 08:45:00,1143.58
2015-06-10 09:00:00,1116.34
2015-06-10 09:15:00,1123.99
2015-06-10 09:30:00,1149.92
2015-06-10 09:45:00,1142.18
2015-06-10 10:00:00,1125.39
2015-06-10 10:15:00,1139.37
2015-06-10 10:30:00,1130.27
2015-06-10 10:45:00,1084.63
2015-06-10 11:00:00,1123.99
2015-06-10 11:15:00,1121.21
2015-06-10 11:30:00,1109.41
2015-06-10 11:45:00,1119.12
2015-06-10 12:00:00,1110.1
2015-06-10 12:15:00,1116.34
2015-06-10 12:30:00,1110.79
2015-06-10 12:45:00,1101.81
2015-06-10 13:00:00,1038.59
2015-06-10 13:15:00,1081.89
2015-06-10 13:30:00,1081.21
2015-06-10 13:45:00,1107.33
2015-06-10 14:00:00,1086.0
2015-06-10 14:15:00,1082.58
2015-06-10 14:30:00,1073.71
2015-06-10 14:45:00,1086.0
2015-06-10 15:00:00,1085.31
2015-06-10 15:15:00,1082.58
2015-06-10 15:30:00,1094.23
2015-06-10 15:45:00,1099.05
2015-06-10 16:00:00,1079.16
2015-06-10 16:15:00,1076.43
2015-06-10 16:30:00,1062.84
2015-06-10 16:45:00,1066.23
2015-06-10 17:00:00,1076.43
2015-06-10 17:15:00,1070.3
2015-06-10 17:30:00,1062.16
2015-06-10 17:45:00,1073.71
2015-06-10 18:00:00,1072.34
2015-06-10 18:15:00,1069.62
2015-06-10 18:30:00,1077.8
2015-06-10 18:45:00,1062.16
2015-06-10 19:00:00,1050.68
2015-06-10 19:15:00,1062.16
2015-06-10 19:30:00,1088.05
2015-06-10 19:45:00,1103.88
2015-06-10 20:00:00,1099.05
2015-06-10 20:15:00,1087.37
2015-06-10 20:30:00,1099.74
2015-06-10 20:45:00,1130.97
2015-06-10 21:00:00,1111.49
2015-06-10 21:15:00,1115.65
2015-06-10 21:30:00,1135.87
2015-06-10 21:45:00,1131.67
2015-06-10 22:00:00,1142.18
2015-06-10 22:15:00,1141.48
2015-06-10 22:30:00,1165.47
2015-06-10 22:45:00,1175.43
2015-06-10 23:00:00,1167.6
2015-06-10 23:15:00,1179.7
2015-06-10 23:30:00,1188.28
2015-06-10 23:45:00,1191.87
2015-06-11 00:00:00,1236.02
2015-06-11 00:15:00,1234.56
2015-06-11 00:30:00,1233.1
2015-06-11 00:45:00,1240.41
2015-06-11 01:00:00,1246.27
2015-06-11 01:15:00,1265.41
2015-06-11 01:30:00,1282.47
2015-06-11 01:45:00,1271.33
2015-06-11 02:00:00,1275.78
2015-06-11 02:15:00,1304.13
2015-06-11 02:30:00,1301.13
2015-06-11 02:45:00,1275.78
2015-06-11 03:00:00,1275.78
2015-06-11 03:15:00,1302.63
2015-06-11 03:30:00,1322.95
2015-06-11 03:45:00,1303.38
2015-06-11 04:00:00,1329.76
2015-06-11 04:15:00,1310.14
2015-06-11 04:30:00,1319.93
2015-06-11 04:45:00,1331.27
2015-06-11 05:00:00,1310.89
2015-06-11 05:15:00,1317.66
2015-06-11 05:30:00,1306.38
2015-06-11 05:45:00,1311.64
2015-06-11 06:00:00,1306.38
2015-06-11 06:15:00,1299.63
2015-06-11 06:30:00,1318.42
2015-06-11 06:45:00,1358.69
2015-06-11 07:00:00,1336.58
2015-06-11 07:15:00,1328.24
2015-06-11 07:30:00,1330.51
2015-06-11 07:45:00,1308.63
2015-06-11 08:00:00,1298.88
2015-06-11 08:15:00,1306.38
2015-06-11 08:30:00,1291.41
2015-06-11 08:45:00,1330.51
2015-06-11 09:00:00,1322.19
2015-06-11 09:15:00,1312.39
2015-06-11 09:30:00,1307.88
2015-06-11 09:45:00,1310.89
2015-06-11 10:00:00,1288.42
2015-06-11 10:15:00,1280.23
2015-06-11 10:30:00,1287.68
2015-06-11 10:45:00,1310.14
2015-06-11 11:00:00,1295.14
2015-06-11 11:15:00,1282.47
2015-06-11 11:30:00,1292.9
2015-06-11 11:45:00,1288.42
2015-06-11 12:00:00,1270.59
2015-06-11 12:15:00,1306.38
2015-06-11 12:30:00,1278.75
2015-06-11 12:45:00,1295.14
2015-06-11 13:00:00,1273.55
2015-06-11 13:15:00,1269.11
2015-06-11 13:30:00,1276.52
2015-06-11 13:45:00,1252.88
2015-06-11 14:00:00,1261.72
2015-06-11 14:15:00,1252.88
2015-06-11 14:30:00,1248.47
2015-06-11 14:45:00,1256.56
2015-06-11 15:00:00,1243.34
2015-06-11 15:15:00,1253.62
2015-06-11 15:30:00,1241.87
2015-06-11 15:45:00,1231.65
2015-06-11 16:00:00,1223.64
2015-06-11 16:15:00,1214.21
2015-06-11 16:30:00,1211.31
2015-06-11 16:45:00,1192.58
2015-06-11 17:00:00,1201.21
2015-06-11 17:15:00,1206.98
2015-06-11 17:30:00,1205.54
2015-06-11 17:45:00,1184.7
2015-06-11 18:00:00,1193.3
2015-06-11 18:15:00,1201.93
2015-06-11 18:30:00,1214.21
2015-06-11 18:45:00,1204.81
2015-06-11 19:00:00,1235.29
2015-06-11 19:15:00,1217.11
2015-06-11 19:30:00,1213.48
2015-06-11 19:45:00,1230.92
2015-06-11 20:00:00,1241.14
2015-06-11 20:15:00,1243.34
2015-06-11 20:30:00,1235.29
2015-06-11 20:45:00,1267.63
2015-06-11 21:00:00,1252.88
2015-06-11 21:15:00,1279.49
2015-06-11 21:30:00,1301.13
2015-06-11 21:45:00,1288.42
2015-06-11 22:00:00,1290.66
2015-06-11 22:15:00,1299.63
2015-06-11 22:30:00,1304.88
2015-06-11 22:45:00,1299.63
2015-06-11 23:00:00,1312.39
2015-06-11 23:15:00,1304.88
2015-06-11 23:30:00,1280.23
2015-06-11 23:45:00,1302.63
2015-06-12 00:00:00,1295.89
2015-06-12 00:15:00,1306.38
2015-06-12 00:30:00,1313.15
2015-06-12 00:45:00,1325.97
2015-06-12 01:00:00,1293.65
2015-06-12 01:15:00,1296.64
2015-06-12 01:30:00,1331.27
2015-06-12 01:45:00,1322.95
2015-06-12 02:00:00,1339.62
2015-06-12 02:15:00,1309.38
2015-06-12 02:30:00,1333.54
2015-06-12 02:45:00,1339.62
2015-06-12 03:00:00,1319.93
2015-06-12 03:15:00,1322.95
2015-06-12 03:30:00,1341.14
2015-06-12 03:45:00,1334.3
2015-06-12 04:00:00,1326.73
2015-06-12 04:15:00,1368.66
2015-06-12 04:30:00,1370.19
2015-06-12 04:45:00,1354.1
2015-06-12 05:00:00,1353.34
2015-06-12 05:15:00,1332.79
2015-06-12 05:30:00,1359.45
2015-06-12 05:45:00,1338.1
2015-06-12 06:00:00,1310.89
2015-06-12 06:15:00,1296.64
2015-06-12 06:30:00,1310.14
2015-06-12 06:45:00,1323.7
2015-06-12 07:00:00,1310.89
2015-06-12 07:15:00,1305.63
2015-06-12 07:30:00,1305.63
2015-06-12 07:45:00,1295.89
2015-06-12 08:00:00,1300.38
2015-06-12 08:15:00,1305.63
2015-06-12 08:30:00,1274.3
2015-06-12 08:45:00,1315.4
2015-06-12 09:00:00,1310.14
